production_id,production_date,batch_id,product_id,production_line,machine_id,operator_id,shift,planned_quantity,produced_quantity,good_quantity,defective_quantity,downtime_minutes,production_time_minutes,material_cost,labor_cost,energy_cost,quality_status,maintenance_required
PROD-00000029,2025-12-20,BATCH-00000029,PRD-005,LINE-04,M-014,EMP-00276,Morning,2852,2832,2572,260,16,384,62114.54,10196.31,7002.64,Failed,False
PROD-00000030,2025-03-01,BATCH-00000030,PRD-005,LINE-05,M-003,EMP-00271,Morning,1270,1206,1126,80,59,548,27835.37,9413.56,2606.96,Failed,True
PROD-00000031,2026-08-13,BATCH-00000031,PRD-009,LINE-01,M-004,EMP-00228,Night,1783,1659,1611,48,33,334,438227.97,12522.5,2945.58,Passed,False
PROD-00000032,2025-10-18,BATCH-00000032,PRD-008,LINE-04,M-013,EMP-00249,Afternoon,2114,1889,1793,96,134,462,262987.32,12290.62,3214.76,Failed,False
PROD-00000033,2026-03-19,BATCH-00000033,PRD-008,LINE-02,M-012,EMP-00101,Afternoon,1796,1626,1487,139,167,315,319343.62,7990.77,2661.54,Failed,False
PROD-00000034,2024-09-29,BATCH-00000034,PRD-010,LINE-03,M-010,EMP-00323,Morning,1170,958,912,46,73,544,69551.87,12717.46,5752.59,Passed,True
PROD-00000035,2025-05-23,BATCH-00000035,PRD-004,LINE-03,M-018,EMP-00345,Night,1241,1118,1053,65,129,443,169266.93,14443.06,5626.38,Failed,False
PROD-00000036,2025-10-17,BATCH-00000036,PRD-010,LINE-05,M-015,EMP-00065,Morning,1844,1608,1567,41,73,470,89687.23,5943.91,6776.17,Passed,False
PROD-00000037,2025-03-09,BATCH-00000037,PRD-001,LINE-04,M-016,EMP-00185,Night,1973,1890,1804,86,118,391,106688.1,12526.29,9523.87,Passed,False
PROD-00000038,2025-06-25,BATCH-00000038,PRD-001,LINE-05,M-015,EMP-00193,Morning,2183,2042,1888,154,173,546,89727.62,8173.65,6550.92,Failed,False
PROD-00000039,2024-09-19,BATCH-00000039,PRD-002,LINE-03,M-020,EMP-00165,Night,1919,1861,1851,10,178,552,80668.73,5476.16,1923.43,Passed,False
PROD-00000040,2025-08-28,BATCH-00000040,PRD-008,LINE-05,M-017,EMP-00344,Afternoon,2435,2418,2408,10,138,522,411333.42,6691.8,6871.66,Passed,False
PROD-00000041,2024-08-29,BATCH-00000041,PRD-007,LINE-03,M-014,EMP-00112,Night,2655,2651,2452,199,151,549,234405.32,11567.13,7330.75,Failed,True
PROD-00000042,2026-01-20,BATCH-00000042,PRD-002,LINE-02,M-005,EMP-00138,Night,2824,2646,2443,203,134,590,97204.06,12115.86,6028.37,Failed,False
PROD-00000043,2026-05-03,BATCH-00000043,PRD-010,LINE-04,M-011,EMP-00217,Afternoon,2232,2060,1857,203,43,564,133689.66,14245.89,2561.41,Failed,False
PROD-00000044,2026-06-13,BATCH-00000044,PRD-010,LINE-05,M-005,EMP-00390,Morning,1906,1673,1561,112,120,554,126900.21,10807.59,9956.8,Failed,False
PROD-00000045,2025-03-17,BATCH-00000045,PRD-010,LINE-05,M-001,EMP-00011,Morning,644,623,587,36,169,366,44658.03,6303.23,8857.81,Failed,False
PROD-00000046,2025-02-18,BATCH-00000046,PRD-005,LINE-05,M-005,EMP-00304,Morning,752,532,483,49,58,413,11103.82,2271.19,4875.43,Failed,True
PROD-00000047,2025-05-13,BATCH-00000047,PRD-008,LINE-01,M-012,EMP-00255,Morning,977,812,782,30,16,360,113662.28,13555.47,2278.24,Passed,False
PROD-00000048,2026-01-27,BATCH-00000048,PRD-010,LINE-05,M-015,EMP-00465,Afternoon,1381,1305,1219,86,154,420,69504.98,13247.71,2419.03,Failed,True
PROD-00000049,2026-02-18,BATCH-00000049,PRD-006,LINE-01,M-008,EMP-00330,Morning,2546,2426,2186,240,169,310,293493.23,8943.33,8283.79,Failed,True
PROD-00000050,2024-11-14,BATCH-00000050,PRD-010,LINE-02,M-013,EMP-00436,Afternoon,1430,1306,1272,34,50,527,72402.15,8466.7,7747.73,Passed,False
PROD-00000051,2025-09-07,BATCH-00000051,PRD-010,LINE-03,M-012,EMP-00469,Afternoon,2568,2426,2371,55,102,446,126688.57,14037.97,9322.44,Passed,False
PROD-00000052,2025-06-11,BATCH-00000052,PRD-003,LINE-01,M-013,EMP-00369,Afternoon,1854,1799,1751,48,166,559,763418.04,8607.53,6629.87,Passed,False
PROD-00000053,2025-12-08,BATCH-00000053,PRD-010,LINE-04,M-020,EMP-00149,Night,1710,1707,1595,112,164,381,123135.42,9875.71,1914.6,Failed,True
PROD-00000054,2025-01-20,BATCH-00000054,PRD-008,LINE-04,M-016,EMP-00454,Morning,1793,1673,1546,127,66,431,313323.82,7150.11,8937.87,Failed,False
PROD-00000055,2024-10-26,BATCH-00000055,PRD-008,LINE-01,M-011,EMP-00399,Morning,2655,2613,2428,185,172,591,340829.93,3536.88,2574.3,Failed,False
PROD-00000056,2025-07-30,BATCH-00000056,PRD-007,LINE-01,M-019,EMP-00173,Morning,922,825,807,18,57,497,61846.74,5528.73,6651.73,Passed,False
PROD-00000057,2024-12-27,BATCH-00000057,PRD-008,LINE-01,M-004,EMP-00204,Night,1147,1031,939,92,156,424,206563.16,3323.12,6311.74,Failed,False
PROD-00000058,2025-07-18,BATCH-00000058,PRD-010,LINE-04,M-008,EMP-00048,Night,1703,1474,1424,50,49,411,105905.61,2908.63,8630.77,Passed,False
PROD-00000059,2026-08-16,BATCH-00000059,PRD-007,LINE-01,M-009,EMP-00197,Night,2713,2620,2478,142,16,515,232947.72,7619.66,1187.25,Failed,False
PROD-00000060,2026-07-01,BATCH-00000060,PRD-009,LINE-04,M-006,EMP-00490,Morning,2389,2214,2184,30,122,531,713873.89,11308.69,1444.24,Passed,False
PROD-00000061,2024-10-14,BATCH-00000061,PRD-008,LINE-02,M-004,EMP-00150,Afternoon,543,403,376,27,90,368,70966.52,9853.71,1163.48,Failed,False
PROD-00000062,2026-07-09,BATCH-00000062,PRD-008,LINE-03,M-015,EMP-00164,Morning,1592,1478,1438,40,34,353,258641.52,8507.9,9575.5,Passed,False
PROD-00000063,2024-09-19,BATCH-00000063,PRD-008,LINE-02,M-001,EMP-00150,Afternoon,2634,2427,2373,54,138,313,508156.24,6384.62,5755.92,Passed,False
PROD-00000064,2025-10-19,BATCH-00000064,PRD-009,LINE-03,M-002,EMP-00201,Morning,1674,1648,1600,48,162,487,473685.28,11660.3,7465.93,Passed,False
PROD-00000065,2026-01-29,BATCH-00000065,PRD-008,LINE-04,M-016,EMP-00398,Afternoon,2678,2477,2325,152,161,332,360345.46,11308.2,1134.46,Failed,False
PROD-00000066,2026-05-26,BATCH-00000066,PRD-010,LINE-03,M-012,EMP-00025,Morning,2377,2268,2092,176,163,398,146291.4,9018.65,5470.26,Failed,False
PROD-00000067,2025-03-17,BATCH-00000067,PRD-006,LINE-05,M-006,EMP-00160,Afternoon,2364,2261,2234,27,6,575,294959.83,5182.01,3827.32,Passed,False
PROD-00000068,2025-05-05,BATCH-00000068,PRD-010,LINE-04,M-006,EMP-00236,Morning,966,914,867,47,41,570,69140.81,4220.61,2627.33,Failed,False
PROD-00000069,2025-06-29,BATCH-00000069,PRD-009,LINE-02,M-001,EMP-00375,Night,2152,2018,1935,83,141,451,585891.21,7616.67,2657.68,Passed,True
PROD-00000070,2025-01-28,BATCH-00000070,PRD-008,LINE-01,M-003,EMP-00159,Morning,1705,1677,1604,73,65,342,317716.72,8814.82,8569.9,Passed,False
PROD-00000071,2026-08-12,BATCH-00000071,PRD-003,LINE-01,M-020,EMP-00355,Afternoon,775,724,698,26,107,362,299005.11,9559.44,9446.19,Passed,False
PROD-00000072,2026-01-07,BATCH-00000072,PRD-007,LINE-01,M-012,EMP-00157,Night,2632,2579,2506,73,26,528,193482.79,2361.9,2612.83,Passed,False
PROD-00000073,2024-10-23,BATCH-00000073,PRD-010,LINE-03,M-003,EMP-00207,Morning,1682,1576,1460,116,130,478,109301.1,13916.49,1414.46,Failed,False
PROD-00000074,2026-04-03,BATCH-00000074,PRD-002,LINE-04,M-001,EMP-00484,Morning,1546,1356,1225,131,173,302,53355.11,3342.29,5583.49,Failed,False
PROD-00000075,2026-07-12,BATCH-00000075,PRD-001,LINE-03,M-005,EMP-00234,Night,2831,2820,2715,105,100,304,174925.87,6272.88,9419.83,Passed,False
PROD-00000076,2025-03-07,BATCH-00000076,PRD-008,LINE-02,M-002,EMP-00252,Morning,1154,972,906,66,30,519,153021.57,14590.13,5497.51,Failed,False
PROD-00000077,2025-08-07,BATCH-00000077,PRD-007,LINE-05,M-003,EMP-00097,Afternoon,515,348,321,27,110,504,27920.47,8128.55,7759.38,Failed,False
PROD-00000078,2026-02-05,BATCH-00000078,PRD-003,LINE-01,M-008,EMP-00046,Morning,539,315,296,19,164,344,113155.46,13742.36,9000.96,Failed,False
PROD-00000079,2025-11-27,BATCH-00000079,PRD-007,LINE-03,M-019,EMP-00132,Afternoon,1924,1821,1814,7,97,323,179122.87,9668.64,5439.11,Passed,False
PROD-00000080,2025-06-29,BATCH-00000080,PRD-005,LINE-05,M-004,EMP-00472,Night,645,620,604,16,162,401,18723.14,14706.75,5998.92,Passed,False
PROD-00000081,2024-11-13,BATCH-00000081,PRD-009,LINE-04,M-003,EMP-00267,Morning,725,588,581,7,79,443,188743.18,8422.01,7246.75,Passed,False
PROD-00000082,2026-04-12,BATCH-00000082,PRD-002,LINE-03,M-016,EMP-00377,Morning,1683,1650,1492,158,44,419,59568.47,6988.98,5181.2,Failed,False
PROD-00000083,2025-01-11,BATCH-00000083,PRD-006,LINE-03,M-014,EMP-00320,Afternoon,2270,2206,2047,159,139,596,233925.52,12419.85,8063.45,Failed,False
PROD-00000084,2025-07-18,BATCH-00000084,PRD-003,LINE-01,M-003,EMP-00259,Morning,2845,2836,2813,23,162,449,1230105.22,11364.49,9217.99,Passed,False
PROD-00000085,2025-05-12,BATCH-00000085,PRD-010,LINE-03,M-006,EMP-00373,Night,870,642,631,11,104,561,48118.42,10392.54,3908.39,Passed,False
PROD-00000086,2024-10-02,BATCH-00000086,PRD-009,LINE-01,M-007,EMP-00489,Morning,1475,1438,1347,91,87,543,478207.78,12256.99,9814.59,Failed,False
PROD-00000087,2025-10-08,BATCH-00000087,PRD-007,LINE-02,M-001,EMP-00436,Afternoon,2267,2233,2211,22,5,348,204574.87,9508.44,2370.3,Passed,False
PROD-00000088,2025-10-14,BATCH-00000088,PRD-010,LINE-01,M-007,EMP-00066,Afternoon,1836,1705,1579,126,174,317,107010.1,7746.17,1725.0,Failed,True
PROD-00000089,2026-02-28,BATCH-00000089,PRD-001,LINE-02,M-003,EMP-00091,Afternoon,965,959,880,79,173,542,51304.63,9321.56,4086.55,Failed,False
PROD-00000090,2025-12-10,BATCH-00000090,PRD-005,LINE-03,M-004,EMP-00009,Morning,1073,956,878,78,40,527,26322.7,6161.76,4053.66,Failed,False
PROD-00000091,2025-12-08,BATCH-00000091,PRD-006,LINE-03,M-006,EMP-00460,Afternoon,1707,1460,1349,111,49,453,168329.32,13178.61,6846.94,Failed,False
PROD-00000092,2025-09-06,BATCH-00000092,PRD-002,LINE-01,M-008,EMP-00017,Night,1797,1781,1665,116,54,503,62236.2,12379.25,5200.35,Failed,False
PROD-00000093,2025-05-31,BATCH-00000093,PRD-010,LINE-03,M-010,EMP-00058,Night,1970,1752,1706,46,151,523,117925.15,7015.87,8247.22,Passed,False
PROD-00000094,2025-05-12,BATCH-00000094,PRD-010,LINE-03,M-005,EMP-00255,Afternoon,1876,1853,1703,150,96,363,110282.07,7677.85,9016.21,Failed,False
PROD-00000095,2025-09-21,BATCH-00000095,PRD-009,LINE-03,M-010,EMP-00155,Morning,1229,1075,1007,68,17,439,358371.41,2729.47,7802.04,Failed,False
PROD-00000096,2026-05-19,BATCH-00000096,PRD-001,LINE-02,M-018,EMP-00158,Night,1458,1373,1291,82,116,450,57836.4,5591.04,7480.58,Failed,False
PROD-00000097,2025-04-30,BATCH-00000097,PRD-003,LINE-05,M-008,EMP-00024,Morning,2377,2231,2135,96,85,586,990382.98,13077.12,1872.5,Passed,False
PROD-00000098,2025-01-23,BATCH-00000098,PRD-006,LINE-01,M-004,EMP-00500,Afternoon,540,534,502,32,135,453,56201.24,5345.06,8428.84,Failed,False
PROD-00000099,2026-07-15,BATCH-00000099,PRD-008,LINE-04,M-013,EMP-00171,Morning,718,524,503,21,19,467,80527.15,12895.5,9063.65,Passed,False
PROD-00000100,2025-08-27,BATCH-00000100,PRD-008,LINE-05,M-004,EMP-00443,Night,2252,2248,2101,147,164,398,356522.61,9440.06,6310.67,Failed,True
PROD-00000101,2025-11-26,BATCH-00000101,PRD-009,LINE-02,M-005,EMP-00094,Night,2192,2045,1934,111,3,439,661872.67,9474.72,6931.18,Failed,True
PROD-00000102,2025-12-04,BATCH-00000102,PRD-002,LINE-05,M-001,EMP-00065,Night,552,308,305,3,176,343,9922.27,5262.75,2498.24,Passed,False
PROD-00000103,2026-01-24,BATCH-00000103,PRD-006,LINE-02,M-001,EMP-00100,Night,2164,2001,1841,160,53,553,239827.47,13217.54,3854.67,Failed,False
PROD-00000104,2025-08-30,BATCH-00000104,PRD-002,LINE-02,M-006,EMP-00081,Night,1077,833,757,76,95,523,27288.61,10533.14,4793.54,Failed,False
PROD-00000105,2025-10-17,BATCH-00000105,PRD-004,LINE-02,M-013,EMP-00053,Night,1922,1911,1770,141,25,538,404489.36,14243.02,4286.71,Failed,False
PROD-00000106,2026-08-19,BATCH-00000106,PRD-004,LINE-04,M-010,EMP-00446,Morning,2441,2351,2155,196,4,582,449291.33,3845.77,6329.71,Failed,False
PROD-00000107,2025-09-26,BATCH-00000107,PRD-006,LINE-01,M-006,EMP-00028,Morning,1685,1591,1492,99,35,440,198357.43,13814.49,4787.07,Failed,True
PROD-00000108,2026-06-07,BATCH-00000108,PRD-010,LINE-04,M-007,EMP-00489,Night,945,773,710,63,61,386,58056.44,13368.58,1896.79,Failed,True
PROD-00000109,2024-10-27,BATCH-00000109,PRD-006,LINE-04,M-008,EMP-00496,Afternoon,2733,2647,2411,236,14,349,313504.72,2716.29,7205.19,Failed,False
PROD-00000110,2025-07-21,BATCH-00000110,PRD-001,LINE-05,M-010,EMP-00357,Night,2819,2593,2465,128,128,568,136439.78,11145.66,9338.46,Passed,False
PROD-00000111,2026-02-28,BATCH-00000111,PRD-003,LINE-02,M-005,EMP-00196,Morning,1873,1627,1538,89,74,475,665239.56,9483.07,3184.81,Failed,False
PROD-00000112,2025-07-16,BATCH-00000112,PRD-006,LINE-03,M-015,EMP-00477,Morning,1323,1078,1025,53,21,444,101385.47,11964.68,8713.15,Passed,False
PROD-00000113,2025-09-28,BATCH-00000113,PRD-008,LINE-01,M-005,EMP-00220,Night,1482,1306,1263,43,96,366,206205.01,13236.31,1102.11,Passed,False
PROD-00000114,2025-12-31,BATCH-00000114,PRD-004,LINE-02,M-013,EMP-00135,Night,1619,1599,1453,146,63,383,331621.33,8858.87,7317.79,Failed,False
PROD-00000115,2024-09-27,BATCH-00000115,PRD-004,LINE-02,M-001,EMP-00481,Afternoon,2049,1811,1678,133,136,471,291915.04,14012.95,6161.42,Failed,False
PROD-00000116,2025-12-22,BATCH-00000116,PRD-010,LINE-02,M-014,EMP-00191,Afternoon,1377,1289,1267,22,138,587,87157.76,3427.37,6187.58,Passed,False
PROD-00000117,2025-07-05,BATCH-00000117,PRD-010,LINE-01,M-003,EMP-00059,Night,2103,1979,1869,110,21,421,153163.68,8232.6,2038.71,Failed,False
PROD-00000118,2025-05-08,BATCH-00000118,PRD-006,LINE-02,M-004,EMP-00239,Night,1674,1433,1320,113,135,533,147466.61,11479.56,7367.04,Failed,False
PROD-00000119,2024-10-24,BATCH-00000119,PRD-007,LINE-05,M-015,EMP-00210,Afternoon,1786,1677,1633,44,138,468,139473.91,12501.51,6968.96,Passed,True
PROD-00000120,2024-11-14,BATCH-00000120,PRD-004,LINE-02,M-019,EMP-00278,Morning,618,595,567,28,52,535,110178.31,9119.99,6701.28,Passed,False
PROD-00000121,2025-11-14,BATCH-00000121,PRD-003,LINE-02,M-003,EMP-00274,Night,1103,859,853,6,18,477,310798.87,14333.93,1029.29,Passed,False
PROD-00000122,2025-10-25,BATCH-00000122,PRD-001,LINE-03,M-011,EMP-00422,Morning,2046,2003,1932,71,69,505,120648.2,7051.39,2585.68,Passed,False
PROD-00000123,2026-03-31,BATCH-00000123,PRD-010,LINE-03,M-009,EMP-00172,Afternoon,1697,1623,1472,151,174,436,83933.87,11185.0,8536.3,Failed,False
PROD-00000124,2026-07-22,BATCH-00000124,PRD-002,LINE-04,M-019,EMP-00029,Morning,1015,960,932,28,70,348,35193.96,5025.25,3558.52,Passed,False
PROD-00000125,2025-09-23,BATCH-00000125,PRD-005,LINE-03,M-003,EMP-00270,Afternoon,1616,1548,1428,120,126,526,38808.54,5813.55,3625.26,Failed,False
PROD-00000126,2025-10-29,BATCH-00000126,PRD-007,LINE-02,M-006,EMP-00199,Afternoon,2485,2378,2196,182,145,442,172614.01,7143.98,1844.56,Failed,False
PROD-00000127,2025-08-05,BATCH-00000127,PRD-008,LINE-05,M-015,EMP-00357,Night,1085,977,964,13,177,570,170920.43,10020.95,9211.91,Passed,False
PROD-00000128,2025-04-04,BATCH-00000128,PRD-001,LINE-05,M-003,EMP-00356,Night,1974,1740,1630,110,21,534,98640.78,9755.05,3059.37,Failed,False
PROD-00000129,2026-01-07,BATCH-00000129,PRD-007,LINE-02,M-013,EMP-00036,Afternoon,840,643,582,61,142,489,54471.99,12949.68,6959.89,Failed,False
PROD-00000130,2025-04-17,BATCH-00000130,PRD-002,LINE-01,M-004,EMP-00302,Afternoon,2156,2137,1967,170,131,537,74672.57,4765.13,7952.35,Failed,False
PROD-00000131,2026-02-23,BATCH-00000131,PRD-010,LINE-04,M-017,EMP-00393,Morning,1635,1483,1425,58,93,496,97308.42,10871.3,9430.21,Passed,False
PROD-00000132,2025-08-28,BATCH-00000132,PRD-002,LINE-03,M-016,EMP-00299,Afternoon,1498,1486,1398,88,132,538,46169.14,11031.88,3182.53,Failed,False
PROD-00000133,2025-01-22,BATCH-00000133,PRD-008,LINE-05,M-015,EMP-00418,Afternoon,2419,2297,2102,195,67,556,398065.36,9517.97,9126.62,Failed,True
PROD-00000134,2026-05-01,BATCH-00000134,PRD-002,LINE-03,M-018,EMP-00217,Night,2672,2447,2266,181,113,522,95787.93,12225.28,4572.13,Failed,False
PROD-00000135,2025-01-12,BATCH-00000135,PRD-002,LINE-02,M-001,EMP-00459,Morning,1723,1596,1455,141,89,456,46990.36,3652.44,6537.55,Failed,True
PROD-00000136,2024-10-28,BATCH-00000136,PRD-006,LINE-04,M-003,EMP-00488,Afternoon,1693,1541,1538,3,179,574,187761.63,9965.92,6491.75,Passed,False
PROD-00000137,2025-08-28,BATCH-00000137,PRD-007,LINE-02,M-014,EMP-00330,Afternoon,2917,2908,2768,140,24,599,236403.14,3292.67,6419.9,Passed,False
PROD-00000138,2026-01-04,BATCH-00000138,PRD-009,LINE-03,M-002,EMP-00323,Afternoon,2423,2174,2007,167,7,315,558330.58,13262.04,7496.49,Failed,False
PROD-00000139,2025-08-11,BATCH-00000139,PRD-009,LINE-05,M-020,EMP-00469,Afternoon,755,519,519,0,36,555,186844.05,11054.63,1655.38,Passed,False
PROD-00000140,2025-09-24,BATCH-00000140,PRD-010,LINE-03,M-010,EMP-00481,Morning,2854,2787,2517,270,24,409,159991.66,5575.76,9042.55,Failed,False
PROD-00000141,2026-04-10,BATCH-00000141,PRD-001,LINE-02,M-006,EMP-00410,Afternoon,2145,1972,1776,196,131,523,114934.6,7266.98,9274.69,Failed,False
PROD-00000142,2025-05-02,BATCH-00000142,PRD-005,LINE-05,M-007,EMP-00228,Afternoon,2021,1939,1766,173,55,425,40204.47,2967.31,1808.81,Failed,False
PROD-00000143,2025-04-09,BATCH-00000143,PRD-010,LINE-04,M-015,EMP-00433,Night,1589,1424,1414,10,79,406,104062.66,13179.87,7427.99,Passed,False
PROD-00000144,2025-04-29,BATCH-00000144,PRD-010,LINE-02,M-012,EMP-00118,Morning,584,366,366,0,126,501,20328.03,7466.75,8289.07,Passed,False
PROD-00000145,2025-08-18,BATCH-00000145,PRD-008,LINE-01,M-017,EMP-00445,Afternoon,2930,2686,2585,101,77,447,501792.01,5656.92,9698.9,Passed,True
PROD-00000146,2025-04-03,BATCH-00000146,PRD-010,LINE-05,M-001,EMP-00350,Night,2776,2697,2679,18,77,595,142470.34,8260.81,1804.19,Passed,False
PROD-00000147,2026-07-21,BATCH-00000147,PRD-010,LINE-03,M-012,EMP-00057,Night,1329,1149,1131,18,72,320,89693.93,4141.45,9460.54,Passed,False
PROD-00000148,2025-08-30,BATCH-00000148,PRD-001,LINE-02,M-010,EMP-00275,Morning,755,570,562,8,96,313,24254.16,11236.43,6254.21,Passed,False
PROD-00000149,2026-08-12,BATCH-00000149,PRD-001,LINE-04,M-018,EMP-00327,Morning,2465,2264,2250,14,145,539,133724.98,6562.07,9434.96,Passed,False
PROD-00000150,2026-02-05,BATCH-00000150,PRD-010,LINE-01,M-013,EMP-00171,Morning,2418,2257,2134,123,127,430,148917.65,8286.77,1609.7,Failed,False
PROD-00000151,2025-08-18,BATCH-00000151,PRD-008,LINE-02,M-003,EMP-00331,Morning,2409,2390,2315,75,111,538,483907.02,2195.81,8481.38,Passed,False
PROD-00000152,2024-09-12,BATCH-00000152,PRD-005,LINE-03,M-004,EMP-00256,Morning,1611,1582,1486,96,94,515,46553.59,3140.49,1953.37,Failed,False
PROD-00000153,2025-06-29,BATCH-00000153,PRD-010,LINE-03,M-018,EMP-00335,Morning,866,642,591,51,173,442,31844.91,11601.8,7194.93,Failed,False
PROD-00000154,2024-09-24,BATCH-00000154,PRD-004,LINE-01,M-014,EMP-00219,Afternoon,1919,1772,1772,0,24,568,404083.6,11705.01,5816.94,Passed,False
PROD-00000155,2025-10-03,BATCH-00000155,PRD-007,LINE-04,M-007,EMP-00051,Morning,2364,2287,2103,184,150,303,158794.97,9723.04,5965.0,Failed,False
PROD-00000156,2026-04-14,BATCH-00000156,PRD-001,LINE-03,M-014,EMP-00131,Afternoon,2829,2638,2420,218,65,581,142326.47,11225.18,2732.71,Failed,False
PROD-00000157,2026-01-02,BATCH-00000157,PRD-010,LINE-01,M-007,EMP-00141,Afternoon,1374,1293,1199,94,47,443,71572.69,2245.95,1658.14,Failed,True
PROD-00000158,2026-05-04,BATCH-00000158,PRD-009,LINE-02,M-001,EMP-00489,Afternoon,2349,2345,2225,120,126,560,764521.44,9041.79,3161.85,Failed,False
PROD-00000159,2025-05-17,BATCH-00000159,PRD-004,LINE-05,M-007,EMP-00428,Morning,1323,1171,1074,97,10,342,232909.79,12560.84,1150.26,Failed,False
