order_item_id,order_id,product_id,quantity,unit_price,discount,line_amount
ITEM-00000302,ORD-00072774,PRD-002,22,90,0.04,1980
ITEM-00000303,ORD-00016775,PRD-004,78,450,0.11,35100
ITEM-00000304,ORD-00058567,PRD-006,350,250,0.09,87500
ITEM-00000305,ORD-00043179,PRD-001,494,120,0.11,59280
ITEM-00000306,ORD-00037556,PRD-008,166,400,0.07,66400
ITEM-00000307,ORD-00040817,PRD-003,233,850,0.08,198050
ITEM-00000308,ORD-00061653,PRD-003,68,850,0.14,57800
ITEM-00000309,ORD-00045887,PRD-003,16,850,0.03,13600
ITEM-00000310,ORD-00054974,PRD-001,16,120,0.11,1920
ITEM-00000311,ORD-00069238,PRD-003,272,850,0.08,231200
ITEM-00000312,ORD-00009980,PRD-001,118,120,0.05,14160
ITEM-00000313,ORD-00048358,PRD-004,90,450,0.04,40500
ITEM-00000314,ORD-00054769,PRD-004,272,450,0.12,122400
ITEM-00000315,ORD-00042681,PRD-007,493,180,0.01,88740
ITEM-00000316,ORD-00007240,PRD-005,314,60,0.13,18840
ITEM-00000317,ORD-00067387,PRD-005,113,60,0.13,6780
ITEM-00000318,ORD-00094630,PRD-005,40,60,0.07,2400
ITEM-00000319,ORD-00077537,PRD-002,227,90,0.09,20430
ITEM-00000320,ORD-00097966,PRD-001,181,120,0.0,21720
ITEM-00000321,ORD-00022735,PRD-004,320,450,0.03,144000
ITEM-00000322,ORD-00063239,PRD-010,170,150,0.08,25500
ITEM-00000323,ORD-00017627,PRD-002,168,90,0.09,15120
ITEM-00000324,ORD-00022014,PRD-001,392,120,0.11,47040
ITEM-00000325,ORD-00011444,PRD-001,296,120,0.12,35520
ITEM-00000326,ORD-00049540,PRD-006,170,250,0.05,42500
ITEM-00000327,ORD-00076273,PRD-008,369,400,0.15,147600
ITEM-00000328,ORD-00016770,PRD-009,395,700,0.0,276500
ITEM-00000329,ORD-00018549,PRD-004,122,450,0.06,54900
ITEM-00000330,ORD-00042299,PRD-003,173,850,0.02,147050
ITEM-00000331,ORD-00057357,PRD-006,49,250,0.15,12250
ITEM-00000332,ORD-00035091,PRD-005,487,60,0.08,29220
ITEM-00000333,ORD-00085313,PRD-008,115,400,0.02,46000
ITEM-00000334,ORD-00031361,PRD-002,119,90,0.13,10710
ITEM-00000335,ORD-00017105,PRD-002,380,90,0.1,34200
ITEM-00000336,ORD-00084767,PRD-001,66,120,0.13,7920
ITEM-00000337,ORD-00008808,PRD-003,125,850,0.02,106250
ITEM-00000338,ORD-00084635,PRD-010,479,150,0.06,71850
ITEM-00000339,ORD-00074118,PRD-008,334,400,0.12,133600
ITEM-00000340,ORD-00081921,PRD-002,333,90,0.12,29970
ITEM-00000341,ORD-00072559,PRD-009,21,700,0.12,14700
ITEM-00000342,ORD-00000462,PRD-008,185,400,0.04,74000
ITEM-00000343,ORD-00040130,PRD-010,387,150,0.08,58050
ITEM-00000344,ORD-00099202,PRD-007,201,180,0.14,36180
ITEM-00000345,ORD-00024677,PRD-004,177,450,0.08,79650
ITEM-00000346,ORD-00062037,PRD-005,337,60,0.11,20220
ITEM-00000347,ORD-00073667,PRD-006,330,250,0.06,82500
ITEM-00000348,ORD-00055699,PRD-006,106,250,0.13,26500
ITEM-00000349,ORD-00088796,PRD-005,79,60,0.04,4740
ITEM-00000350,ORD-00081788,PRD-001,376,120,0.06,45120
ITEM-00000351,ORD-00044696,PRD-010,406,150,0.15,60900
ITEM-00000352,ORD-00000055,PRD-007,28,180,0.12,5040
ITEM-00000353,ORD-00015506,PRD-005,269,60,0.08,16140
ITEM-00000354,ORD-00099727,PRD-008,35,400,0.02,14000
ITEM-00000355,ORD-00049489,PRD-005,291,60,0.09,17460
ITEM-00000356,ORD-00071974,PRD-010,461,150,0.06,69150
ITEM-00000357,ORD-00010523,PRD-008,294,400,0.02,117600
ITEM-00000358,ORD-00067804,PRD-005,223,60,0.06,13380
ITEM-00000359,ORD-00068480,PRD-009,404,700,0.07,282800
ITEM-00000360,ORD-00093567,PRD-010,137,150,0.09,20550
ITEM-00000361,ORD-00092808,PRD-005,122,60,0.02,7320
ITEM-00000362,ORD-00066569,PRD-002,77,90,0.07,6930
ITEM-00000363,ORD-00066439,PRD-010,453,150,0.11,67950
ITEM-00000364,ORD-00097211,PRD-008,32,400,0.01,12800
ITEM-00000365,ORD-00027346,PRD-010,229,150,0.1,34350
ITEM-00000366,ORD-00039182,PRD-002,430,90,0.03,38700
ITEM-00000367,ORD-00097558,PRD-009,222,700,0.05,155400
ITEM-00000368,ORD-00049949,PRD-003,268,850,0.12,227800
ITEM-00000369,ORD-00070356,PRD-007,422,180,0.04,75960
ITEM-00000370,ORD-00014041,PRD-006,67,250,0.06,16750
ITEM-00000371,ORD-00067095,PRD-003,276,850,0.08,234600
ITEM-00000372,ORD-00036281,PRD-006,239,250,0.1,59750
ITEM-00000373,ORD-00075966,PRD-010,231,150,0.04,34650
ITEM-00000374,ORD-00021323,PRD-002,157,90,0.11,14130
ITEM-00000375,ORD-00044255,PRD-005,302,60,0.15,18120
ITEM-00000376,ORD-00097605,PRD-003,149,850,0.03,126650
ITEM-00000377,ORD-00001144,PRD-006,324,250,0.07,81000
ITEM-00000378,ORD-00067968,PRD-002,465,90,0.14,41850
ITEM-00000379,ORD-00051408,PRD-009,500,700,0.07,350000
ITEM-00000380,ORD-00079953,PRD-004,294,450,0.09,132300
ITEM-00000381,ORD-00037754,PRD-009,232,700,0.09,162400
ITEM-00000382,ORD-00024855,PRD-003,303,850,0.09,257550
ITEM-00000383,ORD-00073574,PRD-007,196,180,0.15,35280
ITEM-00000384,ORD-00040537,PRD-005,329,60,0.08,19740
ITEM-00000385,ORD-00002747,PRD-008,140,400,0.14,56000
ITEM-00000386,ORD-00043034,PRD-007,423,180,0.01,76140
ITEM-00000387,ORD-00023441,PRD-006,58,250,0.09,14500
ITEM-00000388,ORD-00006563,PRD-007,37,180,0.03,6660
ITEM-00000389,ORD-00002583,PRD-001,266,120,0.03,31920
ITEM-00000390,ORD-00017487,PRD-008,242,400,0.14,96800
ITEM-00000391,ORD-00018432,PRD-003,453,850,0.06,385050
ITEM-00000392,ORD-00020690,PRD-005,413,60,0.13,24780
ITEM-00000393,ORD-00075304,PRD-001,462,120,0.04,55440
ITEM-00000394,ORD-00075839,PRD-010,182,150,0.07,27300
ITEM-00000395,ORD-00099280,PRD-001,210,120,0.13,25200
ITEM-00000396,ORD-00008145,PRD-007,97,180,0.04,17460
ITEM-00000397,ORD-00074796,PRD-003,342,850,0.14,290700
ITEM-00000398,ORD-00031122,PRD-003,100,850,0.07,85000
ITEM-00000399,ORD-00003245,PRD-006,247,250,0.09,61750
ITEM-00000400,ORD-00090222,PRD-007,377,180,0.05,67860
ITEM-00000401,ORD-00061255,PRD-010,475,150,0.08,71250
ITEM-00000402,ORD-00036680,PRD-008,18,400,0.05,7200
ITEM-00000403,ORD-00028290,PRD-010,413,150,0.1,61950
ITEM-00000404,ORD-00037314,PRD-004,90,450,0.07,40500
ITEM-00000405,ORD-00017851,PRD-010,253,150,0.1,37950
ITEM-00000406,ORD-00023935,PRD-010,476,150,0.06,71400
ITEM-00000407,ORD-00017994,PRD-007,489,180,0.14,88020
ITEM-00000408,ORD-00092634,PRD-003,373,850,0.04,317050
ITEM-00000409,ORD-00001157,PRD-007,419,180,0.01,75420
ITEM-00000410,ORD-00006703,PRD-009,108,700,0.14,75600
